,HAS,HAC,AAS,AAC,HAtS,AAtS,Result
190,0.09090909090909088,0.6666666666666666,0.0,1.0,0.09090909090909088,0.0,0
191,0.15909090909090906,0.6296296296296297,1.0,0.5714285714285713,0.09090909090909087,0.6296296296296297,0
192,0.06818181818181818,1.0,0.29166666666666663,0.3214285714285715,0.02191558441558442,0.29166666666666663,1
193,0.2272727272727273,0.5185185185185185,0.29166666666666663,0.5000000000000001,0.11363636363636367,0.15123456790123455,-1
194,0.1136363636363637,0.4814814814814815,0.8750000000000001,0.1071428571428572,0.01217532467532469,0.4212962962962964,0
195,0.2272727272727273,1.0,0.5,0.4285714285714285,0.0974025974025974,0.5,0
196,1.0,0.2592592592592593,0.04166666666666663,0.7857142857142857,0.7857142857142857,0.010802469135802462,-1
197,0.8409090909090907,0.5555555555555557,0.45833333333333337,0.6071428571428571,0.5105519480519479,0.2546296296296297,-1
198,0.34090909090909094,0.7037037037037038,0.9166666666666669,0.7857142857142857,0.26785714285714285,0.6450617283950619,1
199,0.09090909090909088,0.33333333333333337,0.5416666666666666,0.2857142857142857,0.025974025974025965,0.18055555555555555,0
200,0.0,0.6296296296296297,1.0,0.07142857142857151,0.0,0.6296296296296297,-1
201,0.38636363636363635,0.40740740740740755,0.7083333333333334,0.8928571428571429,0.3449675324675325,0.28858024691358036,1
202,0.43181818181818177,0.2962962962962963,0.25,0.7142857142857143,0.3084415584415584,0.07407407407407407,-1
203,0.4772727272727273,0.40740740740740755,0.25,0.9642857142857143,0.46022727272727276,0.10185185185185189,-1
204,0.4545454545454545,0.0,0.33333333333333337,0.3571428571428572,0.16233766233766234,0.0,-1
205,0.06818181818181818,0.37037037037037035,0.7500000000000001,0.5000000000000001,0.034090909090909095,0.2777777777777778,-1
206,0.4545454545454545,0.14814814814814814,0.20833333333333337,0.5357142857142857,0.24350649350649345,0.030864197530864203,0
207,0.25,0.5185185185185185,0.45833333333333337,0.8928571428571429,0.22321428571428573,0.23765432098765432,-1
208,0.4772727272727273,0.5555555555555557,0.9583333333333334,0.0,0.0,0.5324074074074076,-1
209,0.4545454545454545,0.0,0.45833333333333337,0.8928571428571429,0.4058441558441558,0.0,0
210,0.2272727272727273,0.5185185185185185,0.29166666666666663,0.4285714285714285,0.0974025974025974,0.15123456790123455,0
211,0.8409090909090907,0.5555555555555557,0.5,0.4285714285714285,0.36038961038961026,0.27777777777777785,0
212,0.1136363636363637,0.4814814814814815,1.0,0.5714285714285713,0.06493506493506496,0.4814814814814815,0
213,0.34090909090909094,0.7037037037037038,0.0,1.0,0.34090909090909094,0.0,-1
214,0.15909090909090906,0.6296296296296297,0.9166666666666669,0.7857142857142857,0.12499999999999997,0.5771604938271606,-1
215,0.06818181818181818,1.0,0.04166666666666663,0.7857142857142857,0.05357142857142857,0.04166666666666663,1
216,0.09090909090909088,0.6666666666666666,0.8750000000000001,0.1071428571428572,0.009740259740259744,0.5833333333333334,0
217,0.2272727272727273,1.0,0.45833333333333337,0.6071428571428571,0.137987012987013,0.45833333333333337,1
218,1.0,0.2592592592592593,0.29166666666666663,0.3214285714285715,0.3214285714285715,0.07561728395061729,-1
219,0.6818181818181818,0.2592592592592593,0.29166666666666663,0.5000000000000001,0.34090909090909094,0.07561728395061729,-1
220,0.8409090909090907,0.5555555555555557,0.9583333333333334,0.0,0.0,0.5324074074074076,1
221,0.38636363636363635,0.40740740740740755,1.0,0.07142857142857151,0.027597402597402627,0.40740740740740755,1
222,0.43181818181818177,0.2962962962962963,0.33333333333333337,0.3571428571428572,0.15422077922077923,0.09876543209876544,0
223,0.4772727272727273,0.40740740740740755,0.5416666666666666,0.2857142857142857,0.13636363636363635,0.22067901234567908,1
224,0.09090909090909088,0.33333333333333337,0.25,0.7142857142857143,0.06493506493506492,0.08333333333333334,1
225,0.0,0.6296296296296297,0.45833333333333337,0.8928571428571429,0.0,0.2885802469135803,-1
226,0.25,0.5185185185185185,0.9583333333333334,0.0,0.0,0.49691358024691357,0
227,0.06818181818181818,0.37037037037037035,0.25,0.9642857142857143,0.06574675324675325,0.09259259259259259,1
228,0.4545454545454545,0.14814814814814814,0.7500000000000001,0.5000000000000001,0.2272727272727273,0.11111111111111112,1
229,0.4545454545454545,0.0,0.7083333333333334,0.8928571428571429,0.4058441558441558,0.0,-1
230,0.4772727272727273,0.5555555555555557,0.20833333333333337,0.5357142857142857,0.2556818181818182,0.11574074074074078,-1
231,0.34090909090909094,0.7037037037037038,0.04166666666666663,0.7857142857142857,0.26785714285714285,0.029320987654320965,0
232,0.0,0.6296296296296297,0.29166666666666663,0.3214285714285715,0.0,0.18364197530864196,1
233,0.2272727272727273,1.0,0.25,0.7142857142857143,0.16233766233766236,0.25,-1
234,0.15909090909090906,0.6296296296296297,1.0,0.07142857142857151,0.011363636363636374,0.6296296296296297,1
235,0.2272727272727273,0.5185185185185185,0.0,1.0,0.2272727272727273,0.0,-1
236,0.09090909090909088,0.6666666666666666,0.9583333333333334,0.0,0.0,0.6388888888888888,1
237,0.1136363636363637,0.4814814814814815,0.7500000000000001,0.5000000000000001,0.056818181818181865,0.36111111111111116,0
238,0.4772727272727273,0.5555555555555557,0.29166666666666663,0.4285714285714285,0.2045454545454545,0.16203703703703706,-1
239,0.8409090909090907,0.5555555555555557,0.29166666666666663,0.5000000000000001,0.42045454545454547,0.16203703703703706,-1
240,0.6818181818181818,0.2592592592592593,0.04166666666666663,0.7857142857142857,0.5357142857142857,0.010802469135802462,-1
241,1.0,0.2592592592592593,0.8750000000000001,0.1071428571428572,0.1071428571428572,0.22685185185185192,-1
242,0.8409090909090907,0.5555555555555557,0.25,0.9642857142857143,0.8108766233766233,0.13888888888888892,-1
243,0.38636363636363635,0.40740740740740755,0.33333333333333337,0.3571428571428572,0.13798701298701302,0.13580246913580254,-1
244,0.4772727272727273,0.40740740740740755,0.20833333333333337,0.5357142857142857,0.2556818181818182,0.08487654320987659,-1
245,0.09090909090909088,0.33333333333333337,0.45833333333333337,0.8928571428571429,0.08116883116883115,0.15277777777777782,-1
246,0.06818181818181818,0.37037037037037035,0.9166666666666669,0.7857142857142857,0.05357142857142857,0.33950617283950624,-1
247,0.06818181818181818,1.0,0.7083333333333334,0.8928571428571429,0.060876623376623376,0.7083333333333334,-1
248,0.25,0.5185185185185185,0.29166666666666663,0.5000000000000001,0.12500000000000003,0.15123456790123455,0
249,0.6818181818181818,0.2592592592592593,0.45833333333333337,0.6071428571428571,0.4139610389610389,0.11882716049382719,-1
250,0.43181818181818177,0.2962962962962963,0.5416666666666666,0.2857142857142857,0.12337662337662336,0.16049382716049382,-1
251,0.09090909090909088,0.6666666666666666,0.7500000000000001,0.5000000000000001,0.04545454545454545,0.5,-1
252,0.0,0.6296296296296297,0.5,0.4285714285714285,0.0,0.3148148148148148,-1
253,0.2272727272727273,1.0,1.0,0.5714285714285713,0.12987012987012986,1.0,0
254,0.15909090909090906,0.6296296296296297,0.29166666666666663,0.4285714285714285,0.06818181818181816,0.18364197530864196,1
255,0.4772727272727273,0.5555555555555557,0.0,1.0,0.4772727272727273,0.0,-1
256,0.1136363636363637,0.4814814814814815,0.9583333333333334,0.0,0.0,0.4614197530864198,1
257,0.34090909090909094,0.7037037037037038,1.0,0.07142857142857151,0.02435064935064938,0.7037037037037038,1
258,0.4545454545454545,0.0,0.25,0.7142857142857143,0.3246753246753246,0.0,0
259,0.2272727272727273,0.5185185185185185,0.29166666666666663,0.3214285714285715,0.07305194805194808,0.15123456790123455,0
260,0.4545454545454545,0.14814814814814814,0.04166666666666663,0.7857142857142857,0.3571428571428571,0.006172839506172834,-1
261,0.4772727272727273,0.40740740740740755,0.33333333333333337,0.3571428571428572,0.1704545454545455,0.13580246913580254,-1
262,0.06818181818181818,1.0,0.5,0.4285714285714285,0.029220779220779213,0.5,1
263,0.25,0.5185185185185185,0.8750000000000001,0.1071428571428572,0.0267857142857143,0.4537037037037037,1
264,0.38636363636363635,0.40740740740740755,0.25,0.9642857142857143,0.37256493506493504,0.10185185185185189,-1
265,0.43181818181818177,0.2962962962962963,0.7083333333333334,0.8928571428571429,0.38555194805194803,0.20987654320987653,0
266,0.06818181818181818,1.0,0.9166666666666669,0.7857142857142857,0.05357142857142857,0.9166666666666669,0
267,0.06818181818181818,0.37037037037037035,0.45833333333333337,0.8928571428571429,0.060876623376623376,0.1697530864197531,1
268,0.09090909090909088,0.33333333333333337,0.29166666666666663,0.5000000000000001,0.04545454545454545,0.09722222222222222,0
269,0.8409090909090907,0.5555555555555557,0.33333333333333337,0.3571428571428572,0.3003246753246753,0.18518518518518526,-1
270,1.0,0.2592592592592593,0.7500000000000001,0.5000000000000001,0.5000000000000001,0.1944444444444445,-1
271,0.8409090909090907,0.5555555555555557,0.45833333333333337,0.8928571428571429,0.7508116883116882,0.2546296296296297,-1
272,0.09090909090909088,0.6666666666666666,0.5416666666666666,0.2857142857142857,0.025974025974025965,0.36111111111111105,-1
273,0.4772727272727273,0.40740740740740755,0.5,0.4285714285714285,0.2045454545454545,0.20370370370370378,0
274,0.1136363636363637,0.4814814814814815,0.7083333333333334,0.8928571428571429,0.10146103896103903,0.3410493827160494,-1
275,0.25,0.5185185185185185,0.04166666666666663,0.7857142857142857,0.19642857142857142,0.021604938271604916,0
276,0.09090909090909088,0.33333333333333337,0.29166666666666663,0.3214285714285715,0.02922077922077922,0.09722222222222222,1
277,0.2272727272727273,0.5185185185185185,0.25,0.7142857142857143,0.16233766233766236,0.12962962962962962,-1
278,0.4545454545454545,0.14814814814814814,0.45833333333333337,0.6071428571428571,0.2759740259740259,0.06790123456790123,-1
279,0.0,0.6296296296296297,0.9166666666666669,0.7857142857142857,0.0,0.5771604938271606,0
280,0.09090909090909088,0.6666666666666666,1.0,0.5714285714285713,0.051948051948051924,0.6666666666666666,1
281,0.2272727272727273,1.0,0.0,1.0,0.2272727272727273,0.0,-1
282,0.15909090909090906,0.6296296296296297,0.29166666666666663,0.3214285714285715,0.05113636363636364,0.18364197530864196,1
283,0.09090909090909088,0.33333333333333337,0.7500000000000001,0.5000000000000001,0.04545454545454545,0.25000000000000006,0
284,0.4545454545454545,0.0,0.5,0.4285714285714285,0.19480519480519473,0.0,-1
285,0.2272727272727273,0.5185185185185185,0.8750000000000001,0.1071428571428572,0.024350649350649366,0.4537037037037037,1
286,0.4545454545454545,0.0,0.29166666666666663,0.5000000000000001,0.2272727272727273,0.0,-1
287,0.38636363636363635,0.40740740740740755,0.0,1.0,0.38636363636363635,0.0,-1
288,0.43181818181818177,0.2962962962962963,0.8750000000000001,0.1071428571428572,0.04626623376623379,0.2592592592592593,1
289,0.34090909090909094,0.7037037037037038,0.20833333333333337,0.5357142857142857,0.18262987012987014,0.14660493827160498,1
290,0.15909090909090906,0.6296296296296297,0.25,0.9642857142857143,0.15340909090909088,0.1574074074074074,1
291,0.4772727272727273,0.5555555555555557,1.0,0.5714285714285713,0.27272727272727265,0.5555555555555557,-1
292,0.06818181818181818,0.37037037037037035,0.29166666666666663,0.4285714285714285,0.029220779220779213,0.10802469135802467,-1
293,0.06818181818181818,1.0,0.9583333333333334,0.0,0.0,0.9583333333333334,1
294,0.2272727272727273,1.0,0.33333333333333337,0.3571428571428572,0.0811688311688312,0.33333333333333337,1
295,0.6818181818181818,0.2592592592592593,1.0,0.07142857142857151,0.04870129870129875,0.2592592592592593,0
296,0.38636363636363635,0.40740740740740755,0.8750000000000001,0.1071428571428572,0.04139610389610392,0.3564814814814817,-1
297,0.09090909090909088,0.33333333333333337,1.0,0.5714285714285713,0.051948051948051924,0.33333333333333337,1
298,0.0,0.6296296296296297,0.5416666666666666,0.2857142857142857,0.0,0.34104938271604934,1
299,0.06818181818181818,1.0,0.33333333333333337,0.3571428571428572,0.024350649350649352,0.33333333333333337,1
300,0.4772727272727273,0.5555555555555557,0.25,0.9642857142857143,0.46022727272727276,0.13888888888888892,1
301,0.06818181818181818,0.37037037037037035,0.5,0.4285714285714285,0.029220779220779213,0.18518518518518517,-1
302,1.0,0.2592592592592593,0.7083333333333334,0.8928571428571429,0.8928571428571429,0.183641975308642,-1
303,0.2272727272727273,0.5185185185185185,1.0,0.07142857142857151,0.016233766233766253,0.5185185185185185,0
304,0.25,0.5185185185185185,0.45833333333333337,0.6071428571428571,0.15178571428571427,0.23765432098765432,1
305,0.2272727272727273,1.0,0.7500000000000001,0.5000000000000001,0.11363636363636367,0.7500000000000001,1
306,0.8409090909090907,0.5555555555555557,0.25,0.7142857142857143,0.6006493506493505,0.13888888888888892,0
307,0.34090909090909094,0.7037037037037038,0.45833333333333337,0.8928571428571429,0.3043831168831169,0.32253086419753096,-1
308,0.43181818181818177,0.2962962962962963,0.29166666666666663,0.3214285714285715,0.1387987012987013,0.08641975308641973,0
309,0.1136363636363637,0.4814814814814815,0.29166666666666663,0.5000000000000001,0.056818181818181865,0.14043209876543208,0
310,0.15909090909090906,0.6296296296296297,0.04166666666666663,0.7857142857142857,0.12499999999999997,0.026234567901234546,-1
311,0.6818181818181818,0.2592592592592593,0.0,1.0,0.6818181818181818,0.0,-1
312,0.09090909090909088,0.6666666666666666,0.20833333333333337,0.5357142857142857,0.04870129870129869,0.1388888888888889,1
313,0.4545454545454545,0.14814814814814814,0.9166666666666669,0.7857142857142857,0.3571428571428571,0.1358024691358025,-1
314,0.06818181818181818,0.37037037037037035,0.33333333333333337,0.3571428571428572,0.024350649350649352,0.1234567901234568,-1
315,0.38636363636363635,0.40740740740740755,0.5416666666666666,0.2857142857142857,0.11038961038961038,0.22067901234567908,-1
316,0.2272727272727273,1.0,0.7083333333333334,0.8928571428571429,0.20292207792207795,0.7083333333333334,0
317,0.25,0.5185185185185185,1.0,0.5714285714285713,0.14285714285714282,0.5185185185185185,-1
318,0.09090909090909088,0.33333333333333337,0.5,0.4285714285714285,0.038961038961038946,0.16666666666666669,1
319,0.2272727272727273,0.5185185185185185,0.7500000000000001,0.5000000000000001,0.11363636363636367,0.38888888888888895,1
320,1.0,0.2592592592592593,1.0,0.07142857142857151,0.07142857142857151,0.2592592592592593,-1
321,0.0,0.6296296296296297,0.8750000000000001,0.1071428571428572,0.0,0.550925925925926,1
322,0.06818181818181818,1.0,0.25,0.9642857142857143,0.06574675324675325,0.25,1
323,0.4772727272727273,0.5555555555555557,0.45833333333333337,0.6071428571428571,0.28977272727272724,0.2546296296296297,0
324,0.1136363636363637,0.4814814814814815,0.20833333333333337,0.5357142857142857,0.06087662337662341,0.10030864197530867,-1
325,0.43181818181818177,0.2962962962962963,0.0,1.0,0.43181818181818177,0.0,-1
326,0.4772727272727273,0.40740740740740755,0.04166666666666663,0.7857142857142857,0.375,0.0169753086419753,-1
327,0.09090909090909088,0.6666666666666666,0.45833333333333337,0.8928571428571429,0.08116883116883115,0.3055555555555556,-1
328,0.34090909090909094,0.7037037037037038,0.9583333333333334,0.0,0.0,0.6743827160493828,1
329,0.4545454545454545,0.0,0.29166666666666663,0.3214285714285715,0.14610389610389612,0.0,-1
330,0.4545454545454545,0.14814814814814814,0.25,0.7142857142857143,0.3246753246753246,0.037037037037037035,-1
331,0.6818181818181818,0.2592592592592593,0.9166666666666669,0.7857142857142857,0.5357142857142857,0.2376543209876544,-1
332,0.15909090909090906,0.6296296296296297,0.29166666666666663,0.5000000000000001,0.07954545454545454,0.18364197530864196,0
333,0.8409090909090907,0.5555555555555557,0.29166666666666663,0.4285714285714285,0.36038961038961026,0.16203703703703706,-1
334,0.6818181818181818,0.2592592592592593,0.5416666666666666,0.2857142857142857,0.1948051948051948,0.1404320987654321,-1
335,1.0,0.2592592592592593,0.20833333333333337,0.5357142857142857,0.5357142857142857,0.054012345679012363,-1
336,0.4772727272727273,0.40740740740740755,0.45833333333333337,0.6071428571428571,0.28977272727272724,0.18672839506172847,-1
337,0.09090909090909088,0.6666666666666666,0.29166666666666663,0.4285714285714285,0.038961038961038946,0.19444444444444442,1
338,1.0,0.2592592592592593,0.45833333333333337,0.8928571428571429,0.8928571428571429,0.11882716049382719,-1
339,0.4772727272727273,0.5555555555555557,0.33333333333333337,0.3571428571428572,0.1704545454545455,0.18518518518518526,-1
340,0.06818181818181818,0.37037037037037035,0.29166666666666663,0.3214285714285715,0.02191558441558442,0.10802469135802467,-1
341,0.6818181818181818,0.2592592592592593,0.5,0.4285714285714285,0.29220779220779214,0.12962962962962965,-1
342,0.4545454545454545,0.14814814814814814,1.0,0.07142857142857151,0.0324675324675325,0.14814814814814814,1
343,0.2272727272727273,0.5185185185185185,0.45833333333333337,0.6071428571428571,0.137987012987013,0.23765432098765432,-1
344,0.34090909090909094,0.7037037037037038,0.7083333333333334,0.8928571428571429,0.3043831168831169,0.4984567901234569,-1
345,0.4772727272727273,0.40740740740740755,0.29166666666666663,0.5000000000000001,0.2386363636363637,0.11882716049382719,1
346,0.25,0.5185185185185185,0.25,0.7142857142857143,0.17857142857142858,0.12962962962962962,-1
347,0.2272727272727273,1.0,0.8750000000000001,0.1071428571428572,0.024350649350649366,0.8750000000000001,0
348,0.38636363636363635,0.40740740740740755,0.9166666666666669,0.7857142857142857,0.30357142857142855,0.373456790123457,-1
349,0.09090909090909088,0.33333333333333337,0.0,1.0,0.09090909090909088,0.0,0
350,0.1136363636363637,0.4814814814814815,0.25,0.9642857142857143,0.10957792207792215,0.12037037037037038,-1
351,0.4545454545454545,0.0,0.04166666666666663,0.7857142857142857,0.3571428571428571,0.0,-1
352,0.06818181818181818,1.0,0.5416666666666666,0.2857142857142857,0.019480519480519477,0.5416666666666666,1
353,0.43181818181818177,0.2962962962962963,0.20833333333333337,0.5357142857142857,0.2313311688311688,0.061728395061728406,-1
354,0.0,0.6296296296296297,0.9583333333333334,0.0,0.0,0.6033950617283951,1
355,0.8409090909090907,0.5555555555555557,1.0,0.5714285714285713,0.4805194805194803,0.5555555555555557,1
356,0.15909090909090906,0.6296296296296297,0.7500000000000001,0.5000000000000001,0.07954545454545454,0.4722222222222223,1
357,0.4545454545454545,0.14814814814814814,1.0,0.5714285714285713,0.25974025974025966,0.14814814814814814,-1
358,0.4772727272727273,0.5555555555555557,0.5,0.4285714285714285,0.2045454545454545,0.27777777777777785,1
359,0.09090909090909088,0.6666666666666666,0.45833333333333337,0.6071428571428571,0.05519480519480518,0.3055555555555556,1
360,0.34090909090909094,0.7037037037037038,0.33333333333333337,0.3571428571428572,0.12175324675324678,0.23456790123456797,0
361,0.6818181818181818,0.2592592592592593,0.29166666666666663,0.3214285714285715,0.2191558441558442,0.07561728395061729,0
362,0.06818181818181818,0.37037037037037035,0.29166666666666663,0.5000000000000001,0.034090909090909095,0.10802469135802467,0
363,0.25,0.5185185185185185,1.0,0.07142857142857151,0.017857142857142877,0.5185185185185185,-1
364,0.2272727272727273,0.5185185185185185,0.45833333333333337,0.8928571428571429,0.20292207792207795,0.23765432098765432,-1
365,0.4772727272727273,0.40740740740740755,0.25,0.7142857142857143,0.34090909090909094,0.10185185185185189,-1
366,1.0,0.2592592592592593,0.29166666666666663,0.4285714285714285,0.4285714285714285,0.07561728395061729,-1
367,0.4545454545454545,0.14814814814814814,0.7083333333333334,0.8928571428571429,0.4058441558441558,0.10493827160493827,0
368,0.4772727272727273,0.40740740740740755,0.9583333333333334,0.0,0.0,0.3904320987654323,0
369,0.4545454545454545,0.0,0.29166666666666663,0.4285714285714285,0.19480519480519473,0.0,-1
370,0.8409090909090907,0.5555555555555557,0.04166666666666663,0.7857142857142857,0.6607142857142856,0.023148148148148133,-1
371,0.38636363636363635,0.40740740740740755,1.0,0.5714285714285713,0.22077922077922071,0.40740740740740755,-1
372,0.43181818181818177,0.2962962962962963,0.9583333333333334,0.0,0.0,0.2839506172839506,-1
373,0.09090909090909088,0.33333333333333337,0.8750000000000001,0.1071428571428572,0.009740259740259744,0.29166666666666674,0
374,0.1136363636363637,0.4814814814814815,0.0,1.0,0.1136363636363637,0.0,0
375,0.0,0.6296296296296297,0.25,0.9642857142857143,0.0,0.1574074074074074,-1
376,0.2272727272727273,1.0,0.9166666666666669,0.7857142857142857,0.17857142857142858,0.9166666666666669,1
377,0.15909090909090906,0.6296296296296297,0.20833333333333337,0.5357142857142857,0.08522727272727271,0.13117283950617287,-1
378,0.4545454545454545,0.0,0.5416666666666666,0.2857142857142857,0.12987012987012983,0.0,-1
379,0.06818181818181818,1.0,0.7500000000000001,0.5000000000000001,0.034090909090909095,0.7500000000000001,0
